ProductKey,ProductItemCode,Product Name,Sub Category,Product Category,Cost of Goods Sold,Product Color,Price Per Unit,Product Size,Product Line,Product Model Name,Product Description,Product Status
470,GL-F110-L,"Full-Finger Gloves, L",Gloves,Clothing,15.6709,Black,37.99,L,"M ",Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",Outdate
470,GL-F110-L,"Full-Finger Gloves, L",Gloves,Accessories,15.6709,Black,37.99,L,"M ",Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",Outdate
471,VE-C304-S,"Classic Vest, S",Vests,Bikes,23.749,Blue,63.50,S,"S ",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",Current
471,VE-C304-S,"Classic Vest, S",Vests,Components,23.749,Blue,63.50,S,"S ",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",Current
471,VE-C304-S,"Classic Vest, S",Vests,Clothing,23.749,Blue,63.50,S,"S ",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",Current
471,VE-C304-S,"Classic Vest, S",Vests,Accessories,23.749,Blue,63.50,S,"S ",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",Current
472,VE-C304-M,"Classic Vest, M",Vests,Bikes,23.749,Blue,63.50,M,"S ",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",Current
472,VE-C304-M,"Classic Vest, M",Vests,Components,23.749,Blue,63.50,M,"S ",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",Current
472,VE-C304-M,"Classic Vest, M",Vests,Clothing,23.749,Blue,63.50,M,"S ",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",Current
472,VE-C304-M,"Classic Vest, M",Vests,Accessories,23.749,Blue,63.50,M,"S ",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",Current
473,VE-C304-L,"Classic Vest, L",Vests,Bikes,23.749,Blue,63.50,L,"S ",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",Current
473,VE-C304-L,"Classic Vest, L",Vests,Components,23.749,Blue,63.50,L,"S ",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",Current
473,VE-C304-L,"Classic Vest, L",Vests,Clothing,23.749,Blue,63.50,L,"S ",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",Current
473,VE-C304-L,"Classic Vest, L",Vests,Accessories,23.749,Blue,63.50,L,"S ",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",Current
474,SH-W890-S,"Women's Mountain Shorts, S",Shorts,Bikes,26.1763,Black,69.99,S,"M ",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",Current
474,SH-W890-S,"Women's Mountain Shorts, S",Shorts,Components,26.1763,Black,69.99,S,"M ",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",Current
474,SH-W890-S,"Women's Mountain Shorts, S",Shorts,Clothing,26.1763,Black,69.99,S,"M ",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",Current
474,SH-W890-S,"Women's Mountain Shorts, S",Shorts,Accessories,26.1763,Black,69.99,S,"M ",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",Current
475,SH-W890-M,"Women's Mountain Shorts, M",Shorts,Bikes,26.1763,Black,69.99,M,"M ",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",Current
475,SH-W890-M,"Women's Mountain Shorts, M",Shorts,Components,26.1763,Black,69.99,M,"M ",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",Current
475,SH-W890-M,"Women's Mountain Shorts, M",Shorts,Clothing,26.1763,Black,69.99,M,"M ",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",Current
475,SH-W890-M,"Women's Mountain Shorts, M",Shorts,Accessories,26.1763,Black,69.99,M,"M ",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",Current
476,SH-W890-L,"Women's Mountain Shorts, L",Shorts,Bikes,26.1763,Black,69.99,L,"M ",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",Current
476,SH-W890-L,"Women's Mountain Shorts, L",Shorts,Components,26.1763,Black,69.99,L,"M ",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",Current
476,SH-W890-L,"Women's Mountain Shorts, L",Shorts,Clothing,26.1763,Black,69.99,L,"M ",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",Current
476,SH-W890-L,"Women's Mountain Shorts, L",Shorts,Accessories,26.1763,Black,69.99,L,"M ",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",Current
477,WB-H098,Water Bottle - 30 oz.,Bottles and Cages,Bikes,1.8663,NA,4.99,NULL,"S ",Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,Current
477,WB-H098,Water Bottle - 30 oz.,Bottles and Cages,Components,1.8663,NA,4.99,NULL,"S ",Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,Current
477,WB-H098,Water Bottle - 30 oz.,Bottles and Cages,Clothing,1.8663,NA,4.99,NULL,"S ",Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,Current
477,WB-H098,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.8663,NA,4.99,NULL,"S ",Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,Current
478,BC-M005,Mountain Bottle Cage,Bottles and Cages,Bikes,3.7363,NA,9.99,NULL,"M ",Mountain Bottle Cage,Tough aluminum cage holds bottle securly on tough terrain.,Current
478,BC-M005,Mountain Bottle Cage,Bottles and Cages,Components,3.7363,NA,9.99,NULL,"M ",Mountain Bottle Cage,Tough aluminum cage holds bottle securly on tough terrain.,Current
478,BC-M005,Mountain Bottle Cage,Bottles and Cages,Clothing,3.7363,NA,9.99,NULL,"M ",Mountain Bottle Cage,Tough aluminum cage holds bottle securly on tough terrain.,Current
478,BC-M005,Mountain Bottle Cage,Bottles and Cages,Accessories,3.7363,NA,9.99,NULL,"M ",Mountain Bottle Cage,Tough aluminum cage holds bottle securly on tough terrain.,Current
479,BC-R205,Road Bottle Cage,Bottles and Cages,Bikes,3.3623,NA,8.99,NULL,"R ",Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,Current
479,BC-R205,Road Bottle Cage,Bottles and Cages,Components,3.3623,NA,8.99,NULL,"R ",Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,Current
479,BC-R205,Road Bottle Cage,Bottles and Cages,Clothing,3.3623,NA,8.99,NULL,"R ",Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,Current
479,BC-R205,Road Bottle Cage,Bottles and Cages,Accessories,3.3623,NA,8.99,NULL,"R ",Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,Current
480,PK-7098,Patch Kit/8 Patches,Tires and Tubes,Bikes,0.8565,NA,2.29,NULL,"S ",Patch kit,"Includes 8 different size patches, glue and sandpaper.",Current
480,PK-7098,Patch Kit/8 Patches,Tires and Tubes,Components,0.8565,NA,2.29,NULL,"S ",Patch kit,"Includes 8 different size patches, glue and sandpaper.",Current
480,PK-7098,Patch Kit/8 Patches,Tires and Tubes,Clothing,0.8565,NA,2.29,NULL,"S ",Patch kit,"Includes 8 different size patches, glue and sandpaper.",Current
480,PK-7098,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.8565,NA,2.29,NULL,"S ",Patch kit,"Includes 8 different size patches, glue and sandpaper.",Current
481,SO-R809-M,"Racing Socks, M",Socks,Bikes,3.3623,White,8.99,M,"R ",Racing Socks,"Thin, lightweight and durable with cuffs that stay up.",Current
481,SO-R809-M,"Racing Socks, M",Socks,Components,3.3623,White,8.99,M,"R ",Racing Socks,"Thin, lightweight and durable with cuffs that stay up.",Current
481,SO-R809-M,"Racing Socks, M",Socks,Clothing,3.3623,White,8.99,M,"R ",Racing Socks,"Thin, lightweight and durable with cuffs that stay up.",Current
481,SO-R809-M,"Racing Socks, M",Socks,Accessories,3.3623,White,8.99,M,"R ",Racing Socks,"Thin, lightweight and durable with cuffs that stay up.",Current
482,SO-R809-L,"Racing Socks, L",Socks,Bikes,3.3623,White,8.99,L,"R ",Racing Socks,"Thin, lightweight and durable with cuffs that stay up.",Current
482,SO-R809-L,"Racing Socks, L",Socks,Components,3.3623,White,8.99,L,"R ",Racing Socks,"Thin, lightweight and durable with cuffs that stay up.",Current
482,SO-R809-L,"Racing Socks, L",Socks,Clothing,3.3623,White,8.99,L,"R ",Racing Socks,"Thin, lightweight and durable with cuffs that stay up.",Current
482,SO-R809-L,"Racing Socks, L",Socks,Accessories,3.3623,White,8.99,L,"R ",Racing Socks,"Thin, lightweight and durable with cuffs that stay up.",Current
483,RA-H123,Hitch Rack - 4-Bike,Bike Racks,Bikes,44.88,NA,120.00,NULL,"S ",Hitch Rack - 4-Bike,"Carries 4 bikes securely; steel construction, fits 2"" receiver hitch.",Current
483,RA-H123,Hitch Rack - 4-Bike,Bike Racks,Components,44.88,NA,120.00,NULL,"S ",Hitch Rack - 4-Bike,"Carries 4 bikes securely; steel construction, fits 2"" receiver hitch.",Current
483,RA-H123,Hitch Rack - 4-Bike,Bike Racks,Clothing,44.88,NA,120.00,NULL,"S ",Hitch Rack - 4-Bike,"Carries 4 bikes securely; steel construction, fits 2"" receiver hitch.",Current
483,RA-H123,Hitch Rack - 4-Bike,Bike Racks,Accessories,44.88,NA,120.00,NULL,"S ",Hitch Rack - 4-Bike,"Carries 4 bikes securely; steel construction, fits 2"" receiver hitch.",Current
484,CL-9009,Bike Wash - Dissolver,Cleaners,Bikes,2.9733,NA,7.95,NULL,"S ",Bike Wash,"Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.",Current
484,CL-9009,Bike Wash - Dissolver,Cleaners,Components,2.9733,NA,7.95,NULL,"S ",Bike Wash,"Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.",Current
484,CL-9009,Bike Wash - Dissolver,Cleaners,Clothing,2.9733,NA,7.95,NULL,"S ",Bike Wash,"Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.",Current
484,CL-9009,Bike Wash - Dissolver,Cleaners,Accessories,2.9733,NA,7.95,NULL,"S ",Bike Wash,"Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.",Current
485,FE-6654,Fender Set - Mountain,Fenders,Bikes,8.2205,NA,21.98,NULL,"M ",Fender Set - Mountain,Clip-on fenders fit most mountain bikes.,Current
485,FE-6654,Fender Set - Mountain,Fenders,Components,8.2205,NA,21.98,NULL,"M ",Fender Set - Mountain,Clip-on fenders fit most mountain bikes.,Current
485,FE-6654,Fender Set - Mountain,Fenders,Clothing,8.2205,NA,21.98,NULL,"M ",Fender Set - Mountain,Clip-on fenders fit most mountain bikes.,Current
485,FE-6654,Fender Set - Mountain,Fenders,Accessories,8.2205,NA,21.98,NULL,"M ",Fender Set - Mountain,Clip-on fenders fit most mountain bikes.,Current
486,ST-1401,All-Purpose Bike Stand,Bike Stands,Bikes,59.466,NA,159.00,NULL,"M ",All-Purpose Bike Stand,Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.,Current
486,ST-1401,All-Purpose Bike Stand,Bike Stands,Components,59.466,NA,159.00,NULL,"M ",All-Purpose Bike Stand,Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.,Current
486,ST-1401,All-Purpose Bike Stand,Bike Stands,Clothing,59.466,NA,159.00,NULL,"M ",All-Purpose Bike Stand,Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.,Current
486,ST-1401,All-Purpose Bike Stand,Bike Stands,Accessories,59.466,NA,159.00,NULL,"M ",All-Purpose Bike Stand,Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.,Current
487,HY-1023-70,Hydration Pack - 70 oz.,Hydration Packs,Bikes,20.5663,Silver,54.99,70,"S ",Hydration Pack,"Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.",Current
487,HY-1023-70,Hydration Pack - 70 oz.,Hydration Packs,Components,20.5663,Silver,54.99,70,"S ",Hydration Pack,"Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.",Current
487,HY-1023-70,Hydration Pack - 70 oz.,Hydration Packs,Clothing,20.5663,Silver,54.99,70,"S ",Hydration Pack,"Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.",Current
487,HY-1023-70,Hydration Pack - 70 oz.,Hydration Packs,Accessories,20.5663,Silver,54.99,70,"S ",Hydration Pack,"Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.",Current
488,SJ-0194-S,"Short-Sleeve Classic Jersey, S",Jerseys,Bikes,41.5723,Yellow,53.99,S,"S ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",Current
488,SJ-0194-S,"Short-Sleeve Classic Jersey, S",Jerseys,Components,41.5723,Yellow,53.99,S,"S ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",Current
488,SJ-0194-S,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing,41.5723,Yellow,53.99,S,"S ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",Current
488,SJ-0194-S,"Short-Sleeve Classic Jersey, S",Jerseys,Accessories,41.5723,Yellow,53.99,S,"S ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",Current
489,SJ-0194-M,"Short-Sleeve Classic Jersey, M",Jerseys,Bikes,41.5723,Yellow,53.99,M,"S ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",Current
489,SJ-0194-M,"Short-Sleeve Classic Jersey, M",Jerseys,Components,41.5723,Yellow,53.99,M,"S ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",Current
489,SJ-0194-M,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing,41.5723,Yellow,53.99,M,"S ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",Current
489,SJ-0194-M,"Short-Sleeve Classic Jersey, M",Jerseys,Accessories,41.5723,Yellow,53.99,M,"S ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",Current
490,SJ-0194-L,"Short-Sleeve Classic Jersey, L",Jerseys,Bikes,41.5723,Yellow,53.99,L,"S ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",Current
490,SJ-0194-L,"Short-Sleeve Classic Jersey, L",Jerseys,Components,41.5723,Yellow,53.99,L,"S ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",Current
490,SJ-0194-L,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing,41.5723,Yellow,53.99,L,"S ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",Current
490,SJ-0194-L,"Short-Sleeve Classic Jersey, L",Jerseys,Accessories,41.5723,Yellow,53.99,L,"S ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",Current
491,SJ-0194-X,"Short-Sleeve Classic Jersey, XL",Jerseys,Bikes,41.5723,Yellow,53.99,XL,"S ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",Current
491,SJ-0194-X,"Short-Sleeve Classic Jersey, XL",Jerseys,Components,41.5723,Yellow,53.99,XL,"S ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",Current
491,SJ-0194-X,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,41.5723,Yellow,53.99,XL,"S ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",Current
491,SJ-0194-X,"Short-Sleeve Classic Jersey, XL",Jerseys,Accessories,41.5723,Yellow,53.99,XL,"S ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",Current
492,FR-T98Y-60,"HL Touring Frame - Yellow, 60",Touring Frames,Bikes,601.7437,Yellow,1003.91,60,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
492,FR-T98Y-60,"HL Touring Frame - Yellow, 60",Touring Frames,Components,601.7437,Yellow,1003.91,60,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
492,FR-T98Y-60,"HL Touring Frame - Yellow, 60",Touring Frames,Clothing,601.7437,Yellow,1003.91,60,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
492,FR-T98Y-60,"HL Touring Frame - Yellow, 60",Touring Frames,Accessories,601.7437,Yellow,1003.91,60,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
493,FR-T67Y-62,"LL Touring Frame - Yellow, 62",Touring Frames,Bikes,199.8519,Yellow,333.42,62,"T ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Current
493,FR-T67Y-62,"LL Touring Frame - Yellow, 62",Touring Frames,Components,199.8519,Yellow,333.42,62,"T ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Current
493,FR-T67Y-62,"LL Touring Frame - Yellow, 62",Touring Frames,Clothing,199.8519,Yellow,333.42,62,"T ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Current
493,FR-T67Y-62,"LL Touring Frame - Yellow, 62",Touring Frames,Accessories,199.8519,Yellow,333.42,62,"T ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Current
494,FR-T98Y-46,"HL Touring Frame - Yellow, 46",Touring Frames,Bikes,601.7437,Yellow,1003.91,46,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
494,FR-T98Y-46,"HL Touring Frame - Yellow, 46",Touring Frames,Components,601.7437,Yellow,1003.91,46,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
494,FR-T98Y-46,"HL Touring Frame - Yellow, 46",Touring Frames,Clothing,601.7437,Yellow,1003.91,46,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
494,FR-T98Y-46,"HL Touring Frame - Yellow, 46",Touring Frames,Accessories,601.7437,Yellow,1003.91,46,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
495,FR-T98Y-50,"HL Touring Frame - Yellow, 50",Touring Frames,Bikes,601.7437,Yellow,1003.91,50,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
495,FR-T98Y-50,"HL Touring Frame - Yellow, 50",Touring Frames,Components,601.7437,Yellow,1003.91,50,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
495,FR-T98Y-50,"HL Touring Frame - Yellow, 50",Touring Frames,Clothing,601.7437,Yellow,1003.91,50,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
495,FR-T98Y-50,"HL Touring Frame - Yellow, 50",Touring Frames,Accessories,601.7437,Yellow,1003.91,50,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
496,FR-T98Y-54,"HL Touring Frame - Yellow, 54",Touring Frames,Bikes,601.7437,Yellow,1003.91,54,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
496,FR-T98Y-54,"HL Touring Frame - Yellow, 54",Touring Frames,Components,601.7437,Yellow,1003.91,54,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
496,FR-T98Y-54,"HL Touring Frame - Yellow, 54",Touring Frames,Clothing,601.7437,Yellow,1003.91,54,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
496,FR-T98Y-54,"HL Touring Frame - Yellow, 54",Touring Frames,Accessories,601.7437,Yellow,1003.91,54,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
497,FR-T98U-46,"HL Touring Frame - Blue, 46",Touring Frames,Bikes,601.7437,Blue,1003.91,46,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
497,FR-T98U-46,"HL Touring Frame - Blue, 46",Touring Frames,Components,601.7437,Blue,1003.91,46,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
497,FR-T98U-46,"HL Touring Frame - Blue, 46",Touring Frames,Clothing,601.7437,Blue,1003.91,46,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
497,FR-T98U-46,"HL Touring Frame - Blue, 46",Touring Frames,Accessories,601.7437,Blue,1003.91,46,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
498,FR-T98U-50,"HL Touring Frame - Blue, 50",Touring Frames,Bikes,601.7437,Blue,1003.91,50,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
498,FR-T98U-50,"HL Touring Frame - Blue, 50",Touring Frames,Components,601.7437,Blue,1003.91,50,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
498,FR-T98U-50,"HL Touring Frame - Blue, 50",Touring Frames,Clothing,601.7437,Blue,1003.91,50,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
498,FR-T98U-50,"HL Touring Frame - Blue, 50",Touring Frames,Accessories,601.7437,Blue,1003.91,50,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
499,FR-T98U-54,"HL Touring Frame - Blue, 54",Touring Frames,Bikes,601.7437,Blue,1003.91,54,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
499,FR-T98U-54,"HL Touring Frame - Blue, 54",Touring Frames,Components,601.7437,Blue,1003.91,54,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
499,FR-T98U-54,"HL Touring Frame - Blue, 54",Touring Frames,Clothing,601.7437,Blue,1003.91,54,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
499,FR-T98U-54,"HL Touring Frame - Blue, 54",Touring Frames,Accessories,601.7437,Blue,1003.91,54,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
500,FR-T98U-60,"HL Touring Frame - Blue, 60",Touring Frames,Bikes,601.7437,Blue,1003.91,60,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
500,FR-T98U-60,"HL Touring Frame - Blue, 60",Touring Frames,Components,601.7437,Blue,1003.91,60,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
500,FR-T98U-60,"HL Touring Frame - Blue, 60",Touring Frames,Clothing,601.7437,Blue,1003.91,60,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
500,FR-T98U-60,"HL Touring Frame - Blue, 60",Touring Frames,Accessories,601.7437,Blue,1003.91,60,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Current
501,RD-2308,Rear Derailleur,Derailleurs,Bikes,53.9282,Silver,121.46,NULL,NULL,Rear Derailleur,Wide-link design.,Current
501,RD-2308,Rear Derailleur,Derailleurs,Components,53.9282,Silver,121.46,NULL,NULL,Rear Derailleur,Wide-link design.,Current
501,RD-2308,Rear Derailleur,Derailleurs,Clothing,53.9282,Silver,121.46,NULL,NULL,Rear Derailleur,Wide-link design.,Current
501,RD-2308,Rear Derailleur,Derailleurs,Accessories,53.9282,Silver,121.46,NULL,NULL,Rear Derailleur,Wide-link design.,Current
502,FR-T67U-50,"LL Touring Frame - Blue, 50",Touring Frames,Bikes,199.8519,Blue,333.42,50,"T ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Current
502,FR-T67U-50,"LL Touring Frame - Blue, 50",Touring Frames,Components,199.8519,Blue,333.42,50,"T ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Current
502,FR-T67U-50,"LL Touring Frame - Blue, 50",Touring Frames,Clothing,199.8519,Blue,333.42,50,"T ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Current
502,FR-T67U-50,"LL Touring Frame - Blue, 50",Touring Frames,Accessories,199.8519,Blue,333.42,50,"T ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Current
503,FR-T67U-54,"LL Touring Frame - Blue, 54",Touring Frames,Bikes,199.8519,Blue,333.42,54,"T ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Current
