ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,SalesTerritoryKey,SalesOrderNumber,OrderQuantity,DiscountAmount,TotalProductCost,SalesAmount
222,20201123,20201205,20201130,12148,1,1,SO71399,1,0,13.0863,34.99
537,20201123,20201205,20201130,11254,1,1,SO71400,1,0,13.09,35.00
528,20201123,20201205,20201130,11254,1,1,SO71400,1,0,1.8663,4.99
485,20201123,20201205,20201130,11254,1,1,SO71400,1,0,8.2205,21.98
478,20201123,20201205,20201130,11254,1,1,SO71400,1,0,3.7363,9.99
477,20201123,20201205,20201130,11254,1,1,SO71400,1,0,1.8663,4.99
473,20201123,20201205,20201130,11254,1,1,SO71400,1,0,23.749,63.50
485,20201123,20201205,20201130,19646,1,6,SO71401,1,0,8.2205,21.98
473,20201123,20201205,20201130,19646,1,6,SO71401,1,0,23.749,63.50
485,20201123,20201205,20201130,12968,1,1,SO71402,1,0,8.2205,21.98
234,20201123,20201205,20201130,12652,1,10,SO71403,1,0,38.4923,49.99
237,20201123,20201205,20201130,12470,1,8,SO71404,1,0,38.4923,49.99
595,20201123,20201205,20201130,16121,1,6,SO71405,1,0,308.2179,564.99
535,20201123,20201205,20201130,16121,1,6,SO71405,1,0,9.3463,24.99
465,20201123,20201205,20201130,16121,1,6,SO71405,1,0,9.1593,24.49
353,20201123,20201205,20201130,17592,2,4,SO71406,1,0,1265.6195,2319.99
478,20201123,20201205,20201130,17592,1,4,SO71406,1,0,3.7363,9.99
477,20201123,20201205,20201130,17592,1,4,SO71406,1,0,1.8663,4.99
361,20201123,20201205,20201130,17475,1,4,SO71407,1,0,1251.9813,2294.99
485,20201123,20201205,20201130,17475,1,4,SO71407,1,0,8.2205,21.98
490,20201123,20201205,20201130,17475,1,4,SO71407,1,0,41.5723,53.99
357,20201123,20201205,20201130,18351,2,4,SO71408,1,0,1265.6195,2319.99
355,20201123,20201205,20201130,17417,1,4,SO71409,1,0,1265.6195,2319.99
537,20201123,20201205,20201130,17417,1,4,SO71409,1,0,13.09,35.00
353,20201123,20201205,20201130,16983,1,4,SO71410,1,0,1265.6195,2319.99
537,20201123,20201205,20201130,16983,1,4,SO71410,1,0,13.09,35.00
480,20201123,20201205,20201130,16983,1,4,SO71410,1,0,0.8565,2.29
359,20201123,20201205,20201130,13362,1,4,SO71411,1,0,1251.9813,2294.99
353,20201123,20201205,20201130,13357,1,4,SO71412,1,0,1265.6195,2319.99
537,20201123,20201205,20201130,13357,1,4,SO71412,1,0,13.09,35.00
528,20201123,20201205,20201130,13357,1,4,SO71412,1,0,1.8663,4.99
480,20201123,20201205,20201130,13357,1,4,SO71412,1,0,0.8565,2.29
563,20201123,20201205,20201130,11609,1,10,SO71413,1,0,1481.9379,2384.07
541,20201123,20201205,20201130,11609,1,10,SO71413,1,0,10.8423,28.99
530,20201123,20201205,20201130,11609,1,10,SO71413,1,0,1.8663,4.99
222,20201123,20201205,20201130,11609,1,10,SO71413,1,0,13.0863,34.99
582,20201123,20201205,20201130,22907,1,9,SO71414,1,0,1082.51,1700.99
539,20201123,20201205,20201130,22907,1,9,SO71414,1,0,9.3463,24.99
582,20201123,20201205,20201130,15648,1,9,SO71415,1,0,1082.51,1700.99
217,20201123,20201205,20201130,15648,1,9,SO71415,1,0,13.0863,34.99
561,20201123,20201205,20201130,13103,1,9,SO71416,1,0,1481.9379,2384.07
479,20201123,20201205,20201130,13103,1,9,SO71416,1,0,3.3623,8.99
477,20201123,20201205,20201130,13103,1,9,SO71416,1,0,1.8663,4.99
561,20201123,20201205,20201130,13114,1,9,SO71417,1,0,1481.9379,2384.07
594,20201123,20201205,20201130,12586,1,9,SO71418,1,0,308.2179,564.99
589,20201123,20201205,20201130,15213,1,9,SO71419,1,0,419.7784,769.49
580,20201123,20201205,20201130,17861,1,6,SO71420,1,0,1082.51,1700.99
479,20201123,20201205,20201130,17861,1,6,SO71420,1,0,3.3623,8.99
477,20201123,20201205,20201130,17861,1,6,SO71420,1,0,1.8663,4.99
214,20201123,20201205,20201130,17861,1,6,SO71420,1,0,13.0863,34.99
384,20201123,20201205,20201130,25446,1,10,SO71421,1,0,713.0798,1120.49
529,20201123,20201205,20201130,25446,1,10,SO71421,1,0,1.4923,3.99
539,20201123,20201205,20201130,25446,1,10,SO71421,1,0,9.3463,24.99
480,20201123,20201205,20201130,25446,1,10,SO71421,1,0,0.8565,2.29
386,20201123,20201205,20201130,28568,1,8,SO71422,1,0,713.0798,1120.49
539,20201123,20201205,20201130,28568,1,8,SO71422,1,0,9.3463,24.99
573,20201123,20201205,20201130,13126,1,9,SO71423,1,0,1481.9379,2384.07
479,20201123,20201205,20201130,13126,1,9,SO71423,1,0,3.3623,8.99
484,20201123,20201205,20201130,13126,1,9,SO71423,1,0,2.9733,7.95
562,20201123,20201205,20201130,13131,1,9,SO71424,1,0,1481.9379,2384.07
225,20201123,20201205,20201130,13131,1,9,SO71424,1,0,6.9223,8.99
584,20201123,20201205,20201130,29311,1,9,SO71425,1,0,343.6496,539.99
479,20201123,20201205,20201130,29311,1,9,SO71425,1,0,3.3623,8.99
477,20201123,20201205,20201130,29311,1,9,SO71425,1,0,1.8663,4.99
231,20201123,20201205,20201130,29311,1,9,SO71425,1,0,38.4923,49.99
581,20201124,20201206,20201201,22611,1,10,SO71426,1,0,1082.51,1700.99
237,20201124,20201206,20201201,22611,1,10,SO71426,1,0,38.4923,49.99
465,20201124,20201206,20201201,22611,1,10,SO71426,1,0,9.1593,24.49
580,20201124,20201206,20201201,26354,1,8,SO71427,1,0,1082.51,1700.99
231,20201124,20201206,20201201,26354,1,8,SO71427,1,0,38.4923,49.99
535,20201124,20201206,20201201,11758,1,9,SO71428,1,0,9.3463,24.99
480,20201124,20201206,20201201,11758,1,9,SO71428,1,0,0.8565,2.29
528,20201124,20201206,20201201,15034,1,9,SO71429,1,0,1.8663,4.99
536,20201124,20201206,20201201,15034,1,9,SO71429,1,0,11.2163,29.99
217,20201124,20201206,20201201,15034,1,9,SO71429,1,0,13.0863,34.99
467,20201124,20201206,20201201,15034,2,9,SO71429,1,0,9.1593,24.49
225,20201124,20201206,20201201,18793,1,9,SO71430,1,0,6.9223,8.99
538,20201124,20201206,20201201,18793,1,9,SO71430,1,0,8.0373,21.49
530,20201124,20201206,20201201,28219,1,9,SO71431,1,0,1.8663,4.99
214,20201124,20201206,20201201,28219,1,9,SO71431,1,0,13.0863,34.99
234,20201124,20201206,20201201,11361,1,9,SO71432,1,0,38.4923,49.99
353,20201124,20201206,20201201,17766,2,7,SO71433,1,0,1265.6195,2319.99
485,20201124,20201206,20201201,17766,1,7,SO71433,1,0,8.2205,21.98
357,20201124,20201206,20201201,20553,1,7,SO71434,1,0,1265.6195,2319.99
217,20201124,20201206,20201201,20553,1,7,SO71434,1,0,13.0863,34.99
490,20201124,20201206,20201201,28777,1,1,SO71435,1,0,41.5723,53.99
539,20201124,20201206,20201201,11211,1,6,SO71436,1,0,9.3463,24.99
480,20201124,20201206,20201201,11211,1,6,SO71436,1,0,0.8565,2.29
538,20201124,20201206,20201201,27476,1,4,SO71437,1,0,8.0373,21.49
529,20201124,20201206,20201201,27476,1,4,SO71437,1,0,1.4923,3.99
536,20201124,20201206,20201201,23091,1,4,SO71438,1,0,11.2163,29.99
477,20201124,20201206,20201201,23091,1,4,SO71438,1,0,1.8663,4.99
225,20201124,20201206,20201201,23091,1,4,SO71438,1,0,6.9223,8.99
491,20201124,20201206,20201201,23091,1,4,SO71438,1,0,41.5723,53.99
536,20201124,20201206,20201201,23875,1,1,SO71439,1,0,11.2163,29.99
528,20201124,20201206,20201201,23875,1,1,SO71439,1,0,1.8663,4.99
480,20201124,20201206,20201201,23875,1,1,SO71439,1,0,0.8565,2.29
477,20201124,20201206,20201201,16795,1,4,SO71440,1,0,1.8663,4.99
487,20201124,20201206,20201201,16795,1,4,SO71440,1,0,20.5663,54.99
484,20201124,20201206,20201201,16795,1,4,SO71440,1,0,2.9733,7.95
477,20201124,20201206,20201201,16813,1,4,SO71441,1,0,1.8663,4.99
225,20201124,20201206,20201201,16813,1,4,SO71441,1,0,6.9223,8.99
528,20201124,20201206,20201201,26077,1,6,SO71442,1,0,1.8663,4.99
480,20201124,20201206,20201201,26077,2,6,SO71442,1,0,0.8565,2.29
528,20201124,20201206,20201201,15272,1,1,SO71443,1,0,1.8663,4.99
214,20201124,20201206,20201201,15272,1,1,SO71443,1,0,13.0863,34.99
465,20201124,20201206,20201201,15272,1,1,SO71443,1,0,9.1593,24.49
528,20201124,20201206,20201201,14922,1,1,SO71444,1,0,1.8663,4.99
528,20201124,20201206,20201201,15743,1,1,SO71445,1,0,1.8663,4.99
214,20201124,20201206,20201201,15743,1,1,SO71445,1,0,13.0863,34.99
485,20201124,20201206,20201201,21777,1,6,SO71446,1,0,8.2205,21.98
486,20201124,20201206,20201201,21777,1,6,SO71446,1,0,59.466,159.00
540,20201124,20201206,20201201,14178,1,7,SO71447,1,0,12.1924,32.60
529,20201124,20201206,20201201,14178,1,7,SO71447,1,0,1.4923,3.99
234,20201124,20201206,20201201,14178,1,7,SO71447,1,0,38.4923,49.99
485,20201124,20201206,20201201,16264,1,10,SO71448,1,0,8.2205,21.98
528,20201124,20201206,20201201,18622,1,10,SO71449,1,0,1.8663,4.99
535,20201124,20201206,20201201,18622,1,10,SO71449,1,0,9.3463,24.99
214,20201124,20201206,20201201,18622,1,10,SO71449,1,0,13.0863,34.99
467,20201124,20201206,20201201,13780,1,7,SO71450,1,0,9.1593,24.49
537,20201124,20201206,20201201,13780,1,7,SO71450,1,0,13.09,35.00
536,20201124,20201206,20201201,21529,1,7,SO71451,1,0,11.2163,29.99
529,20201124,20201206,20201201,23633,1,8,SO71452,1,0,1.4923,3.99
217,20201124,20201206,20201201,23633,1,8,SO71452,1,0,13.0863,34.99
538,20201124,20201206,20201201,25543,1,8,SO71453,1,0,8.0373,21.49
529,20201124,20201206,20201201,25543,1,8,SO71453,1,0,1.4923,3.99
467,20201124,20201206,20201201,25543,1,8,SO71453,1,0,9.1593,24.49
529,20201124,20201206,20201201,24570,1,7,SO71454,1,0,1.4923,3.99
487,20201124,20201206,20201201,24570,1,7,SO71454,1,0,20.5663,54.99
225,20201124,20201206,20201201,27838,1,8,SO71455,1,0,6.9223,8.99
538,20201124,20201206,20201201,27838,1,8,SO71455,1,0,8.0373,21.49
537,20201124,20201206,20201201,11131,1,6,SO71456,1,0,13.09,35.00
485,20201124,20201206,20201201,11131,1,6,SO71456,1,0,8.2205,21.98
530,20201124,20201206,20201201,25670,1,7,SO71457,1,0,1.8663,4.99
214,20201124,20201206,20201201,25670,1,7,SO71457,1,0,13.0863,34.99
225,20201124,20201206,20201201,25670,1,7,SO71457,1,0,6.9223,8.99
528,20201124,20201206,20201201,14582,1,6,SO71458,1,0,1.8663,4.99
537,20201124,20201206,20201201,14582,1,6,SO71458,1,0,13.09,35.00
478,20201124,20201206,20201201,14582,1,6,SO71458,1,0,3.7363,9.99
528,20201124,20201206,20201201,13092,1,4,SO71459,1,0,1.8663,4.99
537,20201124,20201206,20201201,13092,1,4,SO71459,1,0,13.09,35.00
485,20201124,20201206,20201201,13092,1,4,SO71459,1,0,8.2205,21.98
237,20201124,20201206,20201201,13092,2,4,SO71459,1,0,38.4923,49.99
217,20201124,20201206,20201201,11486,1,8,SO71460,1,0,13.0863,34.99
359,20201124,20201206,20201201,17612,1,1,SO71461,1,0,1251.9813,2294.99
485,20201124,20201206,20201201,17612,1,1,SO71461,1,0,8.2205,21.98
217,20201124,20201206,20201201,17612,1,1,SO71461,1,0,13.0863,34.99
357,20201124,20201206,20201201,17536,1,4,SO71462,1,0,1265.6195,2319.99
485,20201124,20201206,20201201,17536,1,4,SO71462,1,0,8.2205,21.98
214,20201124,20201206,20201201,17536,1,4,SO71462,1,0,13.0863,34.99
363,20201124,20201206,20201201,17427,1,4,SO71463,1,0,1251.9813,2294.99
485,20201124,20201206,20201201,17427,1,4,SO71463,1,0,8.2205,21.98
487,20201124,20201206,20201201,17427,1,4,SO71463,1,0,20.5663,54.99
587,20201124,20201206,20201201,15337,1,4,SO71464,1,0,419.7784,769.49
476,20201124,20201206,20201201,15337,1,4,SO71464,1,0,26.1763,69.99
363,20201124,20201206,20201201,17362,1,1,SO71465,1,0,1251.9813,2294.99
478,20201124,20201206,20201201,17362,1,1,SO71465,1,0,3.7363,9.99
477,20201124,20201206,20201201,17362,1,1,SO71465,1,0,1.8663,4.99
569,20201124,20201206,20201201,28726,1,8,SO71466,1,0,461.4448,742.35
541,20201124,20201206,20201201,28726,1,8,SO71466,1,0,10.8423,28.99
530,20201124,20201206,20201201,28726,1,8,SO71466,1,0,1.8663,4.99
480,20201124,20201206,20201201,28726,2,8,SO71466,1,0,0.8565,2.29
565,20201124,20201206,20201201,20930,1,8,SO71467,1,0,461.4448,742.35
541,20201124,20201206,20201201,20930,1,8,SO71467,1,0,10.8423,28.99
530,20201124,20201206,20201201,20930,1,8,SO71467,1,0,1.8663,4.99
575,20201124,20201206,20201201,26822,1,8,SO71468,1,0,1481.9379,2384.07
477,20201124,20201206,20201201,26822,1,8,SO71468,1,0,1.8663,4.99
479,20201124,20201206,20201201,26822,1,8,SO71468,1,0,3.3623,8.99
225,20201124,20201206,20201201,26822,1,8,SO71468,1,0,6.9223,8.99
214,20201124,20201206,20201201,26822,1,8,SO71468,1,0,13.0863,34.99
386,20201124,20201206,20201201,26435,1,9,SO71469,1,0,713.0798,1120.49
491,20201124,20201206,20201201,26435,1,9,SO71469,1,0,41.5723,53.99
582,20201124,20201206,20201201,24378,1,9,SO71470,1,0,1082.51,1700.99
529,20201124,20201206,20201201,24378,1,9,SO71470,1,0,1.4923,3.99
539,20201124,20201206,20201201,24378,1,9,SO71470,1,0,9.3463,24.99
384,20201124,20201206,20201201,27587,1,9,SO71471,1,0,713.0798,1120.49
539,20201124,20201206,20201201,27587,1,9,SO71471,1,0,9.3463,24.99
353,20201124,20201206,20201201,15729,1,9,SO71472,1,0,1265.6195,2319.99
480,20201124,20201206,20201201,15729,1,9,SO71472,1,0,0.8565,2.29
357,20201124,20201206,20201201,15751,2,9,SO71473,1,0,1265.6195,2319.99
487,20201124,20201206,20201201,15751,1,9,SO71473,1,0,20.5663,54.99
363,20201124,20201206,20201201,15752,1,9,SO71474,1,0,1251.9813,2294.99
528,20201124,20201206,20201201,15752,1,9,SO71474,1,0,1.8663,4.99
537,20201124,20201206,20201201,15752,1,9,SO71474,1,0,13.09,35.00
480,20201124,20201206,20201201,15752,1,9,SO71474,1,0,0.8565,2.29
579,20201124,20201206,20201201,28665,1,1,SO71475,1,0,755.1508,1214.85
467,20201124,20201206,20201201,28665,2,1,SO71475,1,0,9.1593,24.49
214,20201124,20201206,20201201,28665,1,1,SO71475,1,0,13.0863,34.99
561,20201124,20201206,20201201,27539,1,4,SO71476,1,0,1481.9379,2384.07
222,20201124,20201206,20201201,27539,1,4,SO71476,1,0,13.0863,34.99
561,20201124,20201206,20201201,28066,1,4,SO71477,1,0,1481.9379,2384.07
214,20201124,20201206,20201201,28066,1,4,SO71477,1,0,13.0863,34.99
604,20201124,20201206,20201201,23844,1,1,SO71478,1,0,343.6496,539.99
538,20201124,20201206,20201201,23844,1,1,SO71478,1,0,8.0373,21.49
480,20201124,20201206,20201201,23844,1,1,SO71478,1,0,0.8565,2.29
386,20201124,20201206,20201201,21919,1,1,SO71479,1,0,713.0798,1120.49
390,20201124,20201206,20201201,21920,1,4,SO71480,1,0,713.0798,1120.49
539,20201124,20201206,20201201,21920,1,4,SO71480,1,0,9.3463,24.99
529,20201124,20201206,20201201,21920,1,4,SO71480,1,0,1.4923,3.99
214,20201124,20201206,20201201,21920,1,4,SO71480,1,0,13.0863,34.99
382,20201124,20201206,20201201,21749,1,4,SO71481,1,0,713.0798,1120.49
222,20201124,20201206,20201201,21749,1,4,SO71481,1,0,13.0863,34.99
581,20201124,20201206,20201201,18792,1,1,SO71482,1,0,1082.51,1700.99
231,20201124,20201206,20201201,18792,1,1,SO71482,1,0,38.4923,49.99
465,20201124,20201206,20201201,18792,1,1,SO71482,1,0,9.1593,24.49
582,20201124,20201206,20201201,17655,1,6,SO71483,1,0,1082.51,1700.99
228,20201124,20201206,20201201,17655,1,6,SO71483,1,0,38.4923,49.99
388,20201124,20201206,20201201,20894,1,7,SO71484,1,0,713.0798,1120.49
222,20201124,20201206,20201201,20894,1,7,SO71484,1,0,13.0863,34.99
575,20201124,20201206,20201201,13119,1,9,SO71485,1,0,1481.9379,2384.07
225,20201124,20201206,20201201,13119,1,9,SO71485,1,0,6.9223,8.99
583,20201124,20201206,20201201,19254,1,8,SO71486,1,0,1082.51,1700.99
584,20201124,20201206,20201201,27973,1,9,SO71487,1,0,343.6496,539.99
374,20201125,20201207,20201202,21949,1,9,SO71488,1,0,1554.9479,2443.35
222,20201125,20201207,20201202,21949,1,9,SO71488,1,0,13.0863,34.99
225,20201125,20201207,20201202,28613,1,1,SO71489,1,0,6.9223,8.99
484,20201125,20201207,20201202,12161,1,1,SO71490,1,0,2.9733,7.95
217,20201125,20201207,20201202,11971,1,4,SO71491,1,0,13.0863,34.99
467,20201125,20201207,20201202,11971,1,4,SO71491,1,0,9.1593,24.49
217,20201125,20201207,20201202,11795,1,4,SO71492,1,0,13.0863,34.99
535,20201125,20201207,20201202,12371,1,9,SO71493,1,0,9.3463,24.99
480,20201125,20201207,20201202,12371,1,9,SO71493,1,0,0.8565,2.29
535,20201125,20201207,20201202,11367,1,9,SO71494,1,0,9.3463,24.99
480,20201125,20201207,20201202,11367,1,9,SO71494,1,0,0.8565,2.29
528,20201125,20201207,20201202,19265,1,9,SO71495,1,0,1.8663,4.99
537,20201125,20201207,20201202,19265,1,9,SO71495,1,0,13.09,35.00
480,20201125,20201207,20201202,19265,1,9,SO71495,1,0,0.8565,2.29
222,20201125,20201207,20201202,15224,1,9,SO71496,1,0,13.0863,34.99
214,20201125,20201207,20201202,15720,1,9,SO71497,1,0,13.0863,34.99
234,20201125,20201207,20201202,17072,1,9,SO71498,1,0,38.4923,49.99
467,20201125,20201207,20201202,17072,1,9,SO71498,1,0,9.1593,24.49
486,20201125,20201207,20201202,12682,1,9,SO71499,1,0,59.466,159.00
380,20201125,20201207,20201202,11237,1,8,SO71500,1,0,1554.9479,2443.35
479,20201125,20201207,20201202,11237,1,8,SO71500,1,0,3.3623,8.99
378,20201125,20201207,20201202,25805,1,10,SO71501,1,0,1554.9479,2443.35
477,20201125,20201207,20201202,25805,1,10,SO71501,1,0,1.8663,4.99
479,20201125,20201207,20201202,25805,1,10,SO71501,1,0,3.3623,8.99
214,20201125,20201207,20201202,25805,1,10,SO71501,1,0,13.0863,34.99
225,20201125,20201207,20201202,25805,1,10,SO71501,1,0,6.9223,8.99
376,20201125,20201207,20201202,24091,1,8,SO71502,1,0,1554.9479,2443.35
222,20201125,20201207,20201202,24091,1,8,SO71502,1,0,13.0863,34.99
374,20201125,20201207,20201202,20172,1,10,SO71503,1,0,1554.9479,2443.35
484,20201125,20201207,20201202,20172,1,10,SO71503,1,0,2.9733,7.95
372,20201125,20201207,20201202,16551,1,7,SO71504,1,0,1554.9479,2443.35
529,20201125,20201207,20201202,16551,1,7,SO71504,1,0,1.4923,3.99
540,20201125,20201207,20201202,16551,1,7,SO71504,1,0,12.1924,32.60
214,20201125,20201207,20201202,16551,1,7,SO71504,1,0,13.0863,34.99
231,20201125,20201207,20201202,16551,1,7,SO71504,1,0,38.4923,49.99
465,20201125,20201207,20201202,16551,1,7,SO71504,1,0,9.1593,24.49
477,20201125,20201207,20201202,13141,1,9,SO71505,1,0,1.8663,4.99
479,20201125,20201207,20201202,13141,1,9,SO71505,1,0,3.3623,8.99
483,20201125,20201207,20201202,13141,1,9,SO71505,1,0,44.88,120.00
588,20201125,20201207,20201202,14796,1,7,SO71506,1,0,419.7784,769.49
536,20201125,20201207,20201202,14796,1,7,SO71506,1,0,11.2163,29.99
528,20201125,20201207,20201202,14796,1,7,SO71506,1,0,1.8663,4.99
214,20201125,20201207,20201202,14796,1,7,SO71506,1,0,13.0863,34.99
231,20201125,20201207,20201202,14796,1,7,SO71506,1,0,38.4923,49.99
361,20201125,20201207,20201202,19930,1,8,SO71507,1,0,1251.9813,2294.99
537,20201125,20201207,20201202,19930,1,8,SO71507,1,0,13.09,35.00
480,20201125,20201207,20201202,19930,1,8,SO71507,1,0,0.8565,2.29
357,20201125,20201207,20201202,17651,1,7,SO71508,1,0,1265.6195,2319.99
537,20201125,20201207,20201202,17651,1,7,SO71508,1,0,13.09,35.00
222,20201125,20201207,20201202,17651,1,7,SO71508,1,0,13.0863,34.99
225,20201125,20201207,20201202,17651,1,7,SO71508,1,0,6.9223,8.99
353,20201125,20201207,20201202,19912,1,10,SO71509,1,0,1265.6195,2319.99
485,20201125,20201207,20201202,19912,1,10,SO71509,1,0,8.2205,21.98
222,20201125,20201207,20201202,19912,1,10,SO71509,1,0,13.0863,34.99
237,20201125,20201207,20201202,19912,1,10,SO71509,1,0,38.4923,49.99
353,20201125,20201207,20201202,20584,1,8,SO71510,1,0,1265.6195,2319.99
537,20201125,20201207,20201202,20584,1,8,SO71510,1,0,13.09,35.00
480,20201125,20201207,20201202,20584,1,8,SO71510,1,0,0.8565,2.29
592,20201125,20201207,20201202,15651,1,7,SO71511,1,0,308.2179,564.99
593,20201125,20201207,20201202,15663,1,7,SO71512,1,0,308.2179,564.99
535,20201125,20201207,20201202,15663,1,7,SO71512,1,0,9.3463,24.99
538,20201125,20201207,20201202,27682,1,4,SO71513,1,0,8.0373,21.49
480,20201125,20201207,20201202,27682,1,4,SO71513,1,0,0.8565,2.29
535,20201125,20201207,20201202,26006,1,1,SO71514,1,0,9.3463,24.99
529,20201125,20201207,20201202,19642,1,6,SO71515,1,0,1.4923,3.99
540,20201125,20201207,20201202,19642,1,6,SO71515,1,0,12.1924,32.60
477,20201125,20201207,20201202,21398,1,4,SO71516,1,0,1.8663,4.99
478,20201125,20201207,20201202,21398,1,4,SO71516,1,0,3.7363,9.99
225,20201125,20201207,20201202,21398,1,4,SO71516,1,0,6.9223,8.99
476,20201125,20201207,20201202,17450,1,6,SO71517,1,0,26.1763,69.99
491,20201125,20201207,20201202,17450,1,6,SO71517,1,0,41.5723,53.99
477,20201125,20201207,20201202,16787,1,4,SO71518,1,0,1.8663,4.99
214,20201125,20201207,20201202,16787,1,4,SO71518,1,0,13.0863,34.99
528,20201125,20201207,20201202,15387,1,4,SO71519,1,0,1.8663,4.99
528,20201125,20201207,20201202,15327,1,4,SO71520,1,0,1.8663,4.99
214,20201125,20201207,20201202,15327,1,4,SO71520,1,0,13.0863,34.99
528,20201125,20201207,20201202,23552,1,6,SO71521,1,0,1.8663,4.99
472,20201125,20201207,20201202,23552,1,6,SO71521,1,0,23.749,63.50
214,20201125,20201207,20201202,23552,1,6,SO71521,1,0,13.0863,34.99
528,20201125,20201207,20201202,15299,1,1,SO71522,1,0,1.8663,4.99
480,20201125,20201207,20201202,15299,2,1,SO71522,1,0,0.8565,2.29
528,20201125,20201207,20201202,15177,1,4,SO71523,1,0,1.8663,4.99
480,20201125,20201207,20201202,15177,2,4,SO71523,1,0,0.8565,2.29
528,20201125,20201207,20201202,14766,1,7,SO71524,1,0,1.8663,4.99
528,20201125,20201207,20201202,16034,1,8,SO71525,1,0,1.8663,4.99
480,20201125,20201207,20201202,16034,2,8,SO71525,1,0,0.8565,2.29
529,20201125,20201207,20201202,26217,1,10,SO71526,1,0,1.4923,3.99
214,20201125,20201207,20201202,26217,1,10,SO71526,1,0,13.0863,34.99
538,20201125,20201207,20201202,25297,1,8,SO71527,1,0,8.0373,21.49
480,20201125,20201207,20201202,25297,1,8,SO71527,1,0,0.8565,2.29
541,20201125,20201207,20201202,12594,1,10,SO71528,1,0,10.8423,28.99
538,20201125,20201207,20201202,26385,1,8,SO71529,1,0,8.0373,21.49
480,20201125,20201207,20201202,26385,1,8,SO71529,1,0,0.8565,2.29
538,20201125,20201207,20201202,28745,1,10,SO71530,1,0,8.0373,21.49
529,20201125,20201207,20201202,28745,1,10,SO71530,1,0,1.4923,3.99
480,20201125,20201207,20201202,28745,1,10,SO71530,1,0,0.8565,2.29
530,20201125,20201207,20201202,26883,1,7,SO71531,1,0,1.8663,4.99
541,20201125,20201207,20201202,26883,1,7,SO71531,1,0,10.8423,28.99
222,20201125,20201207,20201202,26883,1,7,SO71531,1,0,13.0863,34.99
541,20201125,20201207,20201202,23973,1,7,SO71532,1,0,10.8423,28.99
530,20201125,20201207,20201202,23973,1,7,SO71532,1,0,1.8663,4.99
541,20201125,20201207,20201202,15102,1,10,SO71533,1,0,10.8423,28.99
530,20201125,20201207,20201202,15102,1,10,SO71533,1,0,1.8663,4.99
480,20201125,20201207,20201202,15102,2,10,SO71533,1,0,0.8565,2.29
530,20201125,20201207,20201202,28894,1,7,SO71534,1,0,1.8663,4.99
487,20201125,20201207,20201202,28894,1,7,SO71534,1,0,20.5663,54.99
485,20201125,20201207,20201202,15748,1,6,SO71535,1,0,8.2205,21.98
214,20201125,20201207,20201202,15748,1,6,SO71535,1,0,13.0863,34.99
528,20201125,20201207,20201202,11681,1,1,SO71536,1,0,1.8663,4.99
537,20201125,20201207,20201202,11681,1,1,SO71536,1,0,13.09,35.00
222,20201125,20201207,20201202,11681,1,1,SO71536,1,0,13.0863,34.99
485,20201125,20201207,20201202,18320,1,6,SO71537,1,0,8.2205,21.98
481,20201125,20201207,20201202,18320,1,6,SO71537,1,0,3.3623,8.99
355,20201125,20201207,20201202,17453,1,1,SO71538,1,0,1265.6195,2319.99
485,20201125,20201207,20201202,17453,1,1,SO71538,1,0,8.2205,21.98
222,20201125,20201207,20201202,17453,1,1,SO71538,1,0,13.0863,34.99
587,20201125,20201207,20201202,15343,1,4,SO71539,1,0,419.7784,769.49
361,20201125,20201207,20201202,13269,1,1,SO71540,1,0,1251.9813,2294.99
485,20201125,20201207,20201202,13269,1,1,SO71540,1,0,8.2205,21.98
481,20201125,20201207,20201202,13269,1,1,SO71540,1,0,3.3623,8.99
355,20201125,20201207,20201202,13226,1,1,SO71541,1,0,1265.6195,2319.99
487,20201125,20201207,20201202,13226,1,1,SO71541,1,0,20.5663,54.99
484,20201125,20201207,20201202,13226,1,1,SO71541,1,0,2.9733,7.95
561,20201125,20201207,20201202,17103,1,8,SO71542,1,0,1481.9379,2384.07
217,20201125,20201207,20201202,17103,1,8,SO71542,1,0,13.0863,34.99
388,20201125,20201207,20201202,26445,1,9,SO71543,1,0,713.0798,1120.49
222,20201125,20201207,20201202,26445,1,9,SO71543,1,0,13.0863,34.99
561,20201125,20201207,20201202,13104,1,9,SO71544,1,0,1481.9379,2384.07
222,20201125,20201207,20201202,13104,1,9,SO71544,1,0,13.0863,34.99
482,20201125,20201207,20201202,13104,1,9,SO71544,1,0,3.3623,8.99
590,20201125,20201207,20201202,17320,1,9,SO71545,1,0,419.7784,769.49
214,20201125,20201207,20201202,17320,1,9,SO71545,1,0,13.0863,34.99
482,20201125,20201207,20201202,17320,1,9,SO71545,1,0,3.3623,8.99
563,20201125,20201207,20201202,22976,1,6,SO71546,1,0,1481.9379,2384.07
225,20201125,20201207,20201202,22976,1,6,SO71546,1,0,6.9223,8.99
561,20201125,20201207,20201202,22889,1,6,SO71547,1,0,1481.9379,2384.07
225,20201125,20201207,20201202,22889,1,6,SO71547,1,0,6.9223,8.99
384,20201125,20201207,20201202,21643,1,4,SO71548,1,0,713.0798,1120.49
228,20201125,20201207,20201202,21643,1,4,SO71548,1,0,38.4923,49.99
582,20201125,20201207,20201202,18563,1,4,SO71549,1,0,1082.51,1700.99
228,20201125,20201207,20201202,18563,1,4,SO71549,1,0,38.4923,49.99
